opening_range_bars,full_session_bars,target_r,include_partial_sessions,mode,hold_bars,vwap_slope_lookback,vwap_slope_min,max_vwap_distance_or_width,min_or_width_bps,max_or_width_bps,max_failure_bars,wick_ratio_threshold,reversal_target_mode,allow_long,allow_short,sessions_tested,sessions_skipped,trade_count,win_rate,gross_pnl_per_share,average_r,median_r,max_drawdown_per_share,long_count,short_count,continuation_count,reversal_count,buy_hold_pnl_per_share,daily_open_close_long_pnl_per_share,daily_after_or_long_pnl_per_share
3,78,2.0,False,continuation,1,3,0.0,,0.0,,2,0.0,OR_MID,True,True,91,2,89,0.5393258426966292,4.3199999999998795,0.01347135688908104,0.05511811023622647,14.429999999999978,49,40,89,0,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,continuation,1,3,0.0,,40.0,,2,0.0,OR_MID,True,True,91,2,89,0.5393258426966292,4.3199999999998795,0.01347135688908104,0.05511811023622647,14.429999999999978,49,40,89,0,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,continuation,1,3,0.0,1.0,0.0,,2,0.0,OR_MID,True,True,91,2,89,0.5393258426966292,4.3199999999998795,0.01347135688908104,0.05511811023622647,14.429999999999978,49,40,89,0,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,continuation,1,3,0.0,1.0,40.0,,2,0.0,OR_MID,True,True,91,2,89,0.5393258426966292,4.3199999999998795,0.01347135688908104,0.05511811023622647,14.429999999999978,49,40,89,0,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,continuation,1,3,0.0,2.0,0.0,,2,0.0,OR_MID,True,True,91,2,89,0.5393258426966292,4.3199999999998795,0.01347135688908104,0.05511811023622647,14.429999999999978,49,40,89,0,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,2.0,False,continuation,1,3,0.0,2.0,40.0,,2,0.0,OR_MID,True,True,91,2,89,0.5393258426966292,4.3199999999998795,0.01347135688908104,0.05511811023622647,14.429999999999978,49,40,89,0,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,,0.0,,2,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,,0.0,,3,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,,0.0,,5,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,,40.0,,2,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,,40.0,,3,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,,40.0,,5,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,1.0,0.0,,2,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,1.0,0.0,,3,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,1.0,0.0,,5,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,1.0,40.0,,2,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,1.0,40.0,,3,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,1.0,40.0,,5,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,2.0,0.0,,2,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,2.0,0.0,,3,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,2.0,0.0,,5,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,2.0,40.0,,2,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,2.0,40.0,,3,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,0,0.0,2.0,40.0,,5,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,,0.0,,2,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,,0.0,,3,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,,0.0,,5,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,,40.0,,2,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,,40.0,,3,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,,40.0,,5,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,1.0,0.0,,2,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,1.0,0.0,,3,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,1.0,0.0,,5,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,1.0,40.0,,2,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,1.0,40.0,,3,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,1.0,40.0,,5,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,2.0,0.0,,2,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,2.0,0.0,,3,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,2.0,0.0,,5,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,2.0,40.0,,2,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,2.0,40.0,,3,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,2,3,0.0,2.0,40.0,,5,0.0,VWAP,True,True,91,2,89,0.47191011235955055,4.210153461859278,-0.07142722490171333,-0.43710691823899744,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,,0.0,,2,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,,0.0,,3,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,,0.0,,5,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,,40.0,,2,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,,40.0,,3,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,,40.0,,5,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,1.0,0.0,,2,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,1.0,0.0,,3,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,1.0,0.0,,5,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,1.0,40.0,,2,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,1.0,40.0,,3,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,1.0,40.0,,5,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,2.0,0.0,,2,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,2.0,0.0,,3,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,2.0,0.0,,5,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,2.0,40.0,,2,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,2.0,40.0,,3,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,0,0.0,2.0,40.0,,5,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,,0.0,,2,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,,0.0,,3,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,,0.0,,5,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,,40.0,,2,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,,40.0,,3,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,,40.0,,5,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,1.0,0.0,,2,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,1.0,0.0,,3,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,1.0,0.0,,5,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,1.0,40.0,,2,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,1.0,40.0,,3,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,1.0,40.0,,5,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,2.0,0.0,,2,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,2.0,0.0,,3,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,2.0,0.0,,5,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,2.0,40.0,,2,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,2.0,40.0,,3,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,2,3,0.0,2.0,40.0,,5,0.0,OR_MID,True,True,91,2,89,0.449438202247191,3.8149999999997135,0.013596986550863104,-0.46118721461187545,10.040000000000049,52,37,38,51,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,1,0,0.0,,0.0,,2,0.4,VWAP,True,True,91,2,89,0.550561797752809,3.6676705955811997,0.05870342591958272,0.08040201005024918,8.410000000000025,53,36,65,24,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,1,0,0.0,,40.0,,2,0.4,VWAP,True,True,91,2,89,0.550561797752809,3.6676705955811997,0.05870342591958272,0.08040201005024918,8.410000000000025,53,36,65,24,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,1,0,0.0,1.0,0.0,,2,0.4,VWAP,True,True,91,2,89,0.550561797752809,3.6676705955811997,0.05870342591958272,0.08040201005024918,8.410000000000025,53,36,65,24,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,1,0,0.0,1.0,40.0,,2,0.4,VWAP,True,True,91,2,89,0.550561797752809,3.6676705955811997,0.05870342591958272,0.08040201005024918,8.410000000000025,53,36,65,24,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,1,0,0.0,2.0,0.0,,2,0.4,VWAP,True,True,91,2,89,0.550561797752809,3.6676705955811997,0.05870342591958272,0.08040201005024918,8.410000000000025,53,36,65,24,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.5,False,hybrid,1,0,0.0,2.0,40.0,,2,0.4,VWAP,True,True,91,2,89,0.550561797752809,3.6676705955811997,0.05870342591958272,0.08040201005024918,8.410000000000025,53,36,65,24,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,,0.0,,3,0.4,VWAP,True,True,91,2,89,0.550561797752809,3.444215100051167,0.01831854124020299,0.08040201005024918,7.770000000000039,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,,0.0,,5,0.4,VWAP,True,True,91,2,89,0.550561797752809,3.444215100051167,0.01831854124020299,0.08040201005024918,7.770000000000039,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
3,78,1.0,False,hybrid,1,0,0.0,,40.0,,3,0.4,VWAP,True,True,91,2,89,0.550561797752809,3.444215100051167,0.01831854124020299,0.08040201005024918,7.770000000000039,56,33,63,26,35.99000000000001,14.109999999999985,-6.620000000000033
